Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-19,2023-12-20,42657.76,43314.73,41846.62,42300.16,40118803131.68056,836098775200.5278
2023-12-18,2023-12-19,41374.65,42714.97,40660.03,42666.06,33200312603.461807,810384647539.4861
2023-12-17,2023-12-18,42278.01,42418.39,41298.47,41448.75,24403669115.885418,821166369178.5347
2023-12-16,2023-12-17,41934.6,42697.9,41725.94,42244.61,29546881906.618057,827593815440.5347
2023-12-15,2023-12-16,43022.22,43078.69,41742.32,41953.42,38137174910.15972,831255134345.8055
2023-12-14,2023-12-15,42866.86,43357.6,41938.38,43004.17,42951564227.947914,838439205108.2812
2023-12-13,2023-12-14,41492.36,43354.3,40693.86,42906.87,37987604126.627174,814451975730.3937
2023-12-12,2023-12-13,41258.82,42045.96,40700.59,41512.61,49048167063.94444,813012566945.8889
2023-12-11,2023-12-12,43789.48,43804.42,40375.19,41221.12,43861781609.8,820450444449.9053
2023-12-10,2023-12-11,43713.6,44032.99,43610.02,43762.68,25480214581.02778,857357855767.8055
2023-12-09,2023-12-10,44171.04,44344.36,43629.98,43701.25,34949278292.076385,861249549262.4514
2023-12-08,2023-12-09,43275.13,44614.01,43129.99,44199.33,39750657917.8125,854131359423.7014
2023-12-07,2023-12-08,43766.57,44045.95,43011.1,43249.99,41104564561.24653,852057304979.7466
2023-12-06,2023-12-07,44072.29,44269.99,43454,43714.53,58562982566.78819,858287937128.6909
2023-12-05,2023-12-06,41991.56,44413.99,41437.9,44085.68,49528316257.291664,829378490635.4445
2023-12-04,2023-12-05,39972.22,42386.31,39972.22,41995.8,45201233924.361115,810351304916.4514
2023-12-03,2023-12-04,39453.73,40108.54,39288.24,39941.07,26254626062.49653,773502630811.2882
2023-12-02,2023-12-03,38682.56,39652.7,38641.63,39460,28359905974.39236,760710072264.6841
2023-12-01,2023-12-02,37712.36,38959.11,37624.65,38658.06,29142859065.62369,751075055658.2334
2023-11-30,2023-12-01,37854.66,38143.94,37530.89,37715.02,28133746903.427082,738851273635.2118
2023-11-29,2023-11-30,37832.67,38345.98,37623.01,37808.01,68380861881.71528,742003659759.5452
2023-11-28,2023-11-29,37241.07,38273.7,36896.17,37776.89,75091400151.02777,731986258444.243
2023-11-27,2023-11-28,37442.96,37547.98,36754.04,37268.83,61565626037.61806,726567202037.3021
2023-11-26,2023-11-27,37780.68,37814.65,37178.74,37478.11,37752415504.43356,735040010633.1538
2023-11-25,2023-11-26,37711.07,37868.05,37598.72,37785.84,69914110442.125,738197810721.7327
2023-11-24,2023-11-25,37294.24,38378.84,37262.01,37710.8,63980426347.31944,735907159356.4618
2023-11-23,2023-11-24,37405.3,37635.03,36912.95,37294.4,81239924209.87848,729535946714.7952
2023-11-22,2023-11-23,35769.16,37799.92,35769.16,37448.77,106062673922.05556,716625387478.743
2023-11-21,2023-11-22,37448.81,37602.23,35942.19,35942.19,84297006475.5,725844949530.4166
2023-11-20,2023-11-21,37349.99,37715.45,36907.91,37465.89,60307893596.77778,728822464072.625
2023-11-19,2023-11-20,36566.86,37480.34,36400.01,37388.51,40323738067.767365,716127337160.625
2023-11-18,2023-11-19,36621.91,36807.23,36228.17,36559.41,65233267011.322914,713204236065.7778
2023-11-17,2023-11-18,36166.13,36671.18,35941.81,36514.01,89470470460.94444,710576228450.1077
2023-11-16,2023-11-17,37857.91,37869.84,35547.05,36223.54,101367468658.62848,721967490104.1562
2023-11-15,2023-11-16,35551.22,37863.66,35390.38,37863.66,86986645724.87848,708393701396.618
2023-11-14,2023-11-15,36466.8,36733.34,35150.03,35540.04,73074282460.79514,707837497107.743
2023-11-13,2023-11-14,37064.08,37337.76,36414.24,36531.68,52369620884.68056,720422316732.6771
2023-11-12,2023-11-13,37132.82,37206.05,36754.31,37035.03,51910456415.107635,724387347104.6284
2023-11-11,2023-11-12,37291.12,37396.29,36788.62,37082.17,76722189582.7257,724301433314.9341
2023-11-10,2023-11-11,36690.24,37445.02,36389.43,37321.14,122320956786.25348,721663544725.993
2023-11-09,2023-11-10,35620.89,37896.08,35586.65,36775.23,107959561594.65625,714919296037.5416
2023-11-08,2023-11-09,35403.49,35899.37,35161.17,35680.29,74213990138.79514,691478402764.6632
2023-11-07,2023-11-08,35041.66,35853.1,34567.74,35423.24,60331832973.892365,683059571154.0382
2023-11-06,2023-11-07,35011.91,35276.36,34738.19,35019.43,63144740589.333336,683663175431.0452
2023-11-05,2023-11-06,35062.06,35311.03,34604.42,35022.44,43093136541.47569,684411278696.2084
2023-11-04,2023-11-05,34716.8,35208.5,34593.44,35019.68,55955346234.708336,679031841967.507
2023-11-03,2023-11-04,34929.22,34929.22,34130.74,34730.03,79432467912.06598,674413528540.3472
2023-11-02,2023-11-03,35421.42,35882.72,34455.34,34918.05,99037559847.02777,686523360276.5903
2023-11-01,2023-11-02,34642.97,35517.42,34191.59,35428.26,69941173386.40277,675547794651.4409
2023-10-31,2023-11-01,34474.74,34664.97,34089.59,34650.03,63716251715.013885,671545109490.7257
2023-10-30,2023-10-31,34522.35,34826.34,34081.95,34486.77,52507686363.28125,672583464610
2023-10-29,2023-10-30,34082,34716.85,33958.65,34535.58,36770834872.49653,669819697224.2084
2023-10-28,2023-10-29,33892.03,34389.96,33862.69,34088.4,54952706849.6875,665584240907.9445
2023-10-27,2023-10-28,34151.63,34245,33439.18,33910.02,68530016598.56597,663156929975.3195
2023-10-26,2023-10-27,34494.38,34800.64,33770.04,34148.86,86077807428.64685,670335137320.514
2023-10-25,2023-10-26,33915.21,35096.27,33786,34464.23,121054277086.50348,670279091543.0416
2023-10-24,2023-10-25,33062.93,34986.96,32879.2,33856,173333705633.47916,665645055283.7604
2023-10-23,2023-10-24,29989.04,34063.21,29892.17,32941.46,59300815030.291664,603210099542.8507
2023-10-22,2023-10-23,29909.78,30162.17,29747.9,29965.01,42841417581.451385,583879900870.2743
2023-10-21,2023-10-22,29669.08,30205.02,29470.81,29894.16,54234859743.89931,581554496900.2396
2023-10-20,2023-10-21,28717.81,30023.31,28594.81,29665.02,64765591151.93056,574373641571.7882
2023-10-19,2023-10-20,28320.02,28865.26,28183.07,28695.97,43605092992.99306,555871255246.1562
2023-10-18,2023-10-19,28395.92,28794.04,28190.5,28322.73,52104621440.451385,554307620710.2048
2023-10-17,2023-10-18,28500.82,28596.46,28117.74,28407.42,75291272170.23958,554009555647.0521
2023-10-16,2023-10-17,27154.1,29291.74,27124.05,28502.1,46414178107.84722,544604882908.0833
2023-10-15,2023-10-16,26852.47,27271.37,26823.21,27146.62,20894691266.866196,525681704687.3768
2023-10-14,2023-10-15,26862,26968.05,26807.54,26858.7,29481994960.538193,524553850179.1215
2023-10-13,2023-10-14,26759.66,27055.95,26697.05,26841.72,28991540610.02778,523287271812.1285
2023-10-12,2023-10-13,26876.31,26928.73,26577.4,26738.45,27178555016.756943,522248626257.8507
2023-10-11,2023-10-12,27389.13,27467.7,26548.13,26844.46,26211489297.725693,527084957372.6007
2023-10-10,2023-10-11,27588.85,27707.75,27302.72,27390.34,25715370675.649307,536966444778.3958
2023-10-09,2023-10-10,27917.01,27974.95,27299.96,27584.1,23156001098.38889,539897756919.4861
2023-10-08,2023-10-09,27956.63,28094.99,27737.73,27932.44,16818867481.385416,544600269628.4653
2023-10-07,2023-10-08,27933.78,28013.81,27865,27958.62,26085716212.13889,544805188638.1875
2023-10-06,2023-10-07,27409.84,28224.97,27247.64,27933,24229756760.48611,540409148707.0625
2023-10-05,2023-10-06,27785.52,28071.45,27374.37,27422.6,19688560916.87847,539004799814.67017
2023-10-04,2023-10-05,27427.28,27819.83,27255.35,27778.6,22165383914.42361,536685995898.51733
2023-10-03,2023-10-04,27497.49,27663.53,27254.73,27419.23,31238180718.98611,536028511381.0278
2023-10-02,2023-10-03,27991.07,28478.97,27374.23,27609.13,31522159982.00347,546920722977.0347
2023-10-01,2023-10-02,26962.53,27993.9,26962.53,27978.1,18834874003.375,529776807474.7153
2023-09-30,2023-10-01,26906.99,27080.82,26886.87,26967.11,21798932201.40625,525844162485.2535
2023-09-29,2023-09-30,27021.39,27229.29,26702.95,26910.69,33574434386.88889,525633916400.99304
2023-09-28,2023-09-29,26370.33,27234.96,26330.72,27020.31,28973213250.90972,520205740020.184
2023-09-27,2023-09-28,26214.89,26808.54,26172.5,26368.04,28486091576.21528,513326391607.7882
2023-09-26,2023-09-27,26304.75,26386.51,26124.07,26217.38,30801411868.84722,511684910238.2882
2023-09-25,2023-09-26,26251.64,26419.98,26029.07,26308.45,29729980167.375,510829342057.5417
2023-09-24,2023-09-25,26575.97,26708.73,26238.82,26254.11,20558845366.819443,517708761935.15625
2023-09-23,2023-09-24,26580.1,26632.75,26524.9,26580.66,27485516874.35764,518045955547.94446
